"index","probe.id","gene.id"
29225,"219940_s_at","PCID2"
29226,"219941_at","TMEM19"
29227,"219942_at","MYL7"
29228,"219943_s_at","USP46"
29229,"219944_at","CLIP4"
29230,"219945_at","DDX25"
29231,"219946_x_at","MYH14"
29232,"219947_at","CLEC4A"
29233,"219948_x_at","UGT2A3"
29234,"219949_at","LRRC2"
29235,"219950_s_at","TIAM2"
29236,"219951_s_at","DZANK1"
29237,"219952_s_at","MCOLN1"
29238,"219953_s_at","AKIP1"
29239,"219954_s_at","GBA3"
29240,"219955_at","L1TD1"
29241,"219956_at","GALNT6"
29242,"219957_at","RUFY2"
29243,"219958_at","TMEM74B"
29244,"219959_at","MOCOS"
29245,"219960_s_at","UCHL5"
29246,"219961_s_at","KIZ"
29247,"219962_at","ACE2"
29248,"219963_at","DUSP13B"
29249,"219964_at","ST7L"
29250,"219965_s_at","MAGIX"
29251,"219966_x_at","BANP"
29252,"219967_at","MRM1"
29253,"219968_at","ZNF589"
29254,"219969_at","TXLNG"
29255,"219970_at","GIPC2"
29256,"219971_at","IL21R"
29257,"219972_s_at","PCNX4"
29258,"219973_at","ARSJ"
29259,"219974_x_at","ECHDC1"
29260,"219975_x_at","OLAH"
29261,"219976_at","HOOK1"
29262,"219977_at","AIPL1"
29263,"219978_s_at","NUSAP1"
29264,"219979_s_at","HIKESHI"
29265,"219980_at","ABHD18"
29266,"219981_x_at","ZNF587"
29267,"219982_s_at","SERF1B"
29268,"219983_at","PLAAT1"
29269,"219984_s_at","PLAAT1"
29270,"219985_at","HS3ST3A1"
29271,"219986_s_at","ACAD10"
29272,"219987_at","ERVMER34-1"
29273,"219988_s_at","RNF220"
29274,"219989_s_at","ANKS1B"
29275,"219990_at","E2F8"
29276,"219991_at","SLC2A9"
29277,"219992_at","TAC3"
29278,"219993_at","SOX17"
29279,"219994_at","APBB1IP"
29280,"219995_s_at","ZNF750"
29281,"219996_at","ASB7"
29282,"219997_s_at","COPS7B"
29283,"219998_at","LGALSL"
29284,"219999_at","MAN2A2"
29285,"220000_at","SIGLEC5"
29286,"220001_at","PADI4"
29287,"220002_at","KIF26B"
29288,"220003_at","LRRC36"
29289,"220004_at","DDX43"
29290,"220005_at","P2RY13"
29291,"220006_at","EFCC1"
29292,"220007_at","METTL8"
29293,"220008_at","PEAK1"
29294,"220009_at","LONRF3"
29295,"220010_at","KCNE5"
29296,"220011_at","AUNIP"
29297,"220012_at","ERO1B"
29298,"220013_at","EPHX3"
29299,"220014_at","PRR16"
29300,"220015_at","CASZ1"
29301,"220016_at","AHNAK"
29302,"220017_x_at","CYP2C9"
29303,"220018_at","CBLL1"
29304,"220019_s_at","ZNF224"
29305,"220020_at","XPNPEP3"
29306,"220021_at","TMC7"
29307,"220022_at","ZNF334"
29308,"220023_at","APOBR"
29309,"220024_s_at","PRX"
29310,"220025_at","TBR1"
29311,"220026_at","CLCA4"
29312,"220027_s_at","RASIP1"
29313,"220028_at","ACVR2B"
29314,"220029_at","ELOVL2"
29315,"220030_at","STYK1"
29316,"220031_at","OTUD7B"
29317,"220032_at","CPED1"
29319,"220034_at","IRAK3"
29320,"220035_at","NUP210"
29321,"220036_s_at","LMBR1L"
29322,"220037_s_at","LYVE1"
29323,"220038_at","SGK3"
29324,"220039_s_at","CDKAL1"
29325,"220040_x_at","ZC4H2"
29326,"220041_at","PIGZ"
29327,"220042_x_at","HIVEP3"
29328,"220043_s_at","MELTF"
29329,"220044_x_at","LUC7L3"
29330,"220045_at","NEUROD6"
29331,"220046_s_at","CCNL1"
29332,"220047_at","SIRT4"
29333,"220048_at","EDAR"
29334,"220049_s_at","PDCD1LG2"
29335,"220050_at","SPACA9"
29336,"220051_at","PRSS21"
29337,"220052_s_at","TINF2"
29338,"220053_at","GDF3"
29339,"220054_at","IL23A"
29340,"220055_at","ZNF287"
29341,"220056_at","IL22RA1"
29342,"220057_at","XAGE1B"
29343,"220058_at","GID4"
29344,"220059_at","STAP1"
29345,"220060_s_at","PARPBP"
29346,"220061_at","ACSM5"
29347,"220062_s_at","MAGEC2"
29348,"220063_at","GSTCD"
29349,"220064_at","TTC21B"
29350,"220065_at","TNMD"
29351,"220066_at","NOD2"
29352,"220067_at","SPTBN5"
29353,"220068_at","VPREB3"
29354,"220069_at","TUBA8"
29355,"220070_at","KDM8"
29356,"220071_x_at","HAUS2"
29357,"220072_at","CSPP1"
29358,"220073_s_at","PLEKHG6"
29359,"220074_at","CDHR5"
29360,"220075_s_at","CDHR5"
29361,"220076_at","ANKH"
29362,"220077_at","CCDC134"
29363,"220078_at","USP48"
29364,"220079_s_at","USP48"
29365,"220080_at","FBXL8"
29366,"220081_x_at","HSD17B7"
29367,"220082_at","PPP1R14D"
29368,"220083_x_at","UCHL5"
29369,"220084_at","CCDC198"
29370,"220085_at","HELLS"
29371,"220086_at","IKZF5"
29372,"220087_at","BCO1"
29373,"220088_at","C5AR1"
29374,"220089_at","L2HGDH"
29375,"220090_at","CRNN"
29376,"220091_at","SLC2A6"
29377,"220092_s_at","ANTXR1"
29378,"220093_at","ANTXR1"
29379,"220094_s_at","MCUR1"
29380,"220095_at","CNTLN"
29382,"220097_s_at","TMEM104"
29383,"220098_at","HYDIN"
29384,"220099_s_at","LUC7L2"
29385,"220100_at","SLC22A11"
29387,"220102_at","FOXL2"
29388,"220103_s_at","MRPS18C"
29389,"220104_at","ZC3HAV1"
29390,"220105_at","RSPH14"
29391,"220106_at","NPC1L1"
29392,"220107_s_at","ZC2HC1C"
29393,"220108_at","GNA14"
29394,"220109_at","TF"
29395,"220110_s_at","NXF3"
29396,"220111_s_at","ANO2"
29397,"220112_at","ANKRD55"
29398,"220113_x_at","POLR1B"
29399,"220114_s_at","STAB2"
29400,"220115_s_at","CDH10"
29401,"220116_at","KCNN2"
29402,"220117_at","ZNF385D"
29403,"220118_at","ZBTB32"
29404,"220119_at","EPB41L4A"
29405,"220120_s_at","EPB41L4A"
29406,"220121_at","LINS1"
29407,"220122_at","MCTP1"
29408,"220123_at","SLC35F5"
29409,"220124_at","GAN"
29410,"220125_at","DNAI1"
29411,"220126_at","PRSS50"
29412,"220127_s_at","FBXL12"
29413,"220128_s_at","NIPAL2"
29414,"220129_at","SOHLH2"
29415,"220130_x_at","LTB4R2"
29416,"220131_at","FXYD7"
29417,"220132_s_at","CLEC2D"
29418,"220133_at","ODAM"
29419,"220134_x_at","EVA1B"
29420,"220135_s_at","SLC7A9"
29421,"220136_s_at","CRYBA2"
29422,"220137_at","VSIG10"
29423,"220138_at","HAND1"
29424,"220139_at","DNMT3L"
29425,"220140_s_at","SNX11"
29426,"220141_at","JHY"
29427,"220142_at","HAPLN2"
29428,"220143_x_at","LUC7L"
29429,"220144_s_at","ANKEF1"
29430,"220145_at","MAP9"
29431,"220146_at","TLR7"
29432,"220147_s_at","SINHCAF"
29433,"220148_at","ALDH8A1"
29434,"220149_at","MAB21L4"
29435,"220150_s_at","FAM184A"
29436,"220151_at","C19orf73"
29437,"220152_at","C10orf95"
29438,"220153_at","ENTPD7"
29439,"220154_at","DST"
29440,"220155_s_at","BRD9"
29441,"220156_at","CLXN"
29442,"220157_x_at","PLEKHA8P1"
29443,"220158_at","LGALS14"
29444,"220159_at","ABCA11P"
29445,"220160_s_at","KPTN"
29446,"220161_s_at","EPB41L4B"
29447,"220162_s_at","CARD9"
29448,"220163_s_at","HR"
29449,"220164_s_at","FBXO40"
29450,"220165_at","INO80D"
29451,"220166_at","CNNM1"
29452,"220167_s_at","TP53TG3"
29453,"220168_at","DNAI7"
29454,"220169_at","TMEM156"
29455,"220170_at","FHL5"
29456,"220171_x_at","GPALPP1"
29457,"220172_at","DCAF17"
29458,"220173_at","BBOF1"
29459,"220174_at","LRRC8E"
29460,"220175_s_at","ZNG1A"
29461,"220176_at","NUBPL"
29462,"220177_s_at","TMPRSS3"
29463,"220178_at","MFSD12"
29464,"220179_at","DPEP3"
29465,"220180_at","CCDC68"
29466,"220181_x_at","SLC30A5"
29467,"220182_at","SLC25A23"
29468,"220183_s_at","NUDT6"
29469,"220184_at","NANOG"
29470,"220185_at","SPTBN4"
29471,"220186_s_at","CDHR2"
29472,"220187_at","STEAP4"
29473,"220188_at","JPH3"
29474,"220189_s_at","MGAT4B"
29475,"220190_s_at","STON1"
29476,"220191_at","GKN1"
29477,"220192_x_at","SPDEF"
29478,"220193_at","SH3D21"
29479,"220194_at","NSUN7"
29480,"220195_at","MBD5"
29481,"220196_at","MUC16"
29482,"220197_at","ATP6V0A4"
29483,"220198_s_at","EIF5A2"
29484,"220199_s_at","AIDA"
29485,"220200_s_at","KMT5A"
29486,"220201_at","RC3H2"
29487,"220202_s_at","RC3H2"
29488,"220203_at","BMP8A"
29489,"220204_s_at","BMP8A"
29490,"220205_at","TPTE"
29491,"220206_at","ZMYM1"
29492,"220207_at","C19orf33"
29493,"220208_at","ADAMTS13"
29494,"220209_at","PYY2"
29495,"220210_at","CHRNA10"
29496,"220211_at","FLJ13224"
29497,"220212_s_at","THADA"
29498,"220213_at","TSHZ2"
29499,"220214_at","ZNF215"
29500,"220215_at","ZNF669"
29501,"220216_at","C8orf44"
29502,"220217_x_at","SPANXC"
29503,"220218_at","SPATA6L"
29504,"220219_s_at","LRRC37A4P"
29505,"220220_at","LRRC37A4P"
29506,"220221_at","VPS13D"
29507,"220222_at","RBM12B-AS1"
29508,"220223_at","ATAD5"
29509,"220224_at","HAO1"
29510,"220225_at","IRX4"
29511,"220226_at","TRPM8"
29512,"220227_at","CDH4"
29513,"220228_at","AP4E1"
29514,"220229_s_at","AP4E1"
29515,"220230_s_at","CYB5R2"
29516,"220231_at","PPP1R17"
29517,"220232_at","SCD5"
29518,"220233_at","FBXO17"
29519,"220234_at","CA8"
29520,"220235_s_at","LRIF1"
29521,"220236_at","PDPR"
29522,"220237_at","ATG3"
29523,"220238_s_at","KLHL7"
29524,"220239_at","KLHL7"
29525,"220240_s_at","TMCO3"
29526,"220241_at","TMCO3"
29527,"220242_x_at","ZNF701"
29528,"220243_at","ZBTB44"
29529,"220244_at","LINC00312"
29530,"220245_at","SLC45A2"
29531,"220246_at","CAMK1D"
29532,"220247_at","KNL1"
29533,"220248_x_at","NSFL1C"
29534,"220249_at","HYAL4"
29535,"220250_at","ZNF286A"
29536,"220251_at","UTP25"
29537,"220252_x_at","TASL"
29538,"220253_s_at","LRP12"
29539,"220254_at","LRP12"
29540,"220255_at","FANCE"
29541,"220256_s_at","OXCT2"
29542,"220257_x_at","NXF2"
29543,"220258_s_at","WRAP53"
29544,"220259_at","PLEKHH3"
29545,"220260_at","TBC1D19"
29546,"220261_s_at","ZDHHC4"
29547,"220262_s_at","DLK2"
29548,"220263_at","SMAD5-AS1"
29549,"220264_s_at","GPR107"
29550,"220265_at","GPR107"
29551,"220266_s_at","KLF4"
29552,"220267_at","KRT24"
29553,"220268_at","AAMDC"
29554,"220269_at","ZBBX"
29555,"220270_at","RNF17"
29556,"220271_x_at","EFCAB6"
29557,"220272_at","BNC2"
29558,"220273_at","IL17B"
29559,"220274_at","IQCA1"
29560,"220275_at","CUZD1"
29561,"220276_at","RERGL"
29562,"220277_at","CXXC4"
29563,"220278_at","KDM4D"
29564,"220279_at","TRIM17"
29565,"220280_s_at","ANKMY1"
29566,"220281_at","SLC12A1"
29567,"220282_at","RIC3"
29568,"220283_at","HHIPL2"
29569,"220284_at","DKKL1"
29570,"220285_at","ABHD17B"
29571,"220286_at","MTMR10"
29572,"220287_at","ADAMTS9"
29573,"220288_at","MYO15A"
29574,"220289_s_at","CRYBG2"
29575,"220290_at","CRYBG2"
29576,"220291_at","GDPD2"
29577,"220292_at","ZSCAN32"
29578,"220293_at","CATSPERB"
29579,"220294_at","KCNV1"
29580,"220295_x_at","DEPDC1"
29581,"220296_at","GALNT10"
29582,"220297_at","BTBD7"
29583,"220298_s_at","SPATA6"
29584,"220299_at","SPATA6"
29585,"220300_at","RGS3"
29586,"220301_at","CCDC102B"
29587,"220302_at","MAK"
29588,"220303_at","NHERF4"
29589,"220304_s_at","CNGB3"
29590,"220305_at","MAVS"
29591,"220306_at","TENT5C"
29592,"220307_at","CD244"
29593,"220308_at","CFAP45"
29594,"220309_at","TTC22"
29595,"220310_at","TUBAL3"
29596,"220311_at","N6AMT1"
29597,"220312_at","FAM83E"
29598,"220313_at","GPR88"
29599,"220314_at","HSFX1"
29600,"220315_at","PARP11"
29601,"220316_at","NPAS3"
29602,"220317_at","LRAT"
29603,"220318_at","EPN3"
29604,"220319_s_at","MYLIP"
29605,"220320_at","DOK3"
29606,"220321_s_at","CCDC121"
29607,"220322_at","IL36G"
29608,"220323_at","CCNP"
29609,"220324_at","LINC00472"
29610,"220325_at","TAF7L"
29611,"220326_s_at","ARHGEF40"
29612,"220327_at","VGLL3"
29613,"220328_at","PHC3"
29614,"220329_s_at","RMND1"
29615,"220330_s_at","SAMSN1"
29616,"220331_at","CYP46A1"
29617,"220332_at","CLDN16"
29618,"220333_at","PAQR5"
29619,"220334_at","RGS17"
29620,"220335_x_at","CES3"
29621,"220336_s_at","GP6"
29622,"220337_at","NGB"
29623,"220338_at","RALGPS2"
29624,"220339_s_at","TPSG1"
29625,"220340_at","GREB1L"
29626,"220341_s_at","MRNIP"
29627,"220342_x_at","EDEM3"
29628,"220343_at","PDE7B"
29629,"220344_at","C11orf16"
29630,"220345_at","LRRTM4"
29631,"220346_at","MTHFD2L"
29632,"220347_at","SMG6"
29633,"220348_at","KLHL29"
29634,"220349_s_at","ENGASE"
29635,"220350_at","ZNF235"
29636,"220351_at","ACKR4"
29637,"220352_x_at","FLJ42627"
29638,"220353_at","FAM86C1P"
29639,"220354_at","MCF2L-AS1"
29640,"220355_s_at","PBRM1"
29641,"220356_at","CORIN"
29642,"220357_s_at","SGK2"
29643,"220358_at","BATF3"
29644,"220359_s_at","ARPP21"
29645,"220360_at","THAP9"
29646,"220361_at","IQCH"
29647,"220362_at","PSORS1C1"
29648,"220363_s_at","ELMO2"
29649,"220364_at","EPB41L4A-DT"
29650,"220365_at","ALLC"
29651,"220366_at","ELSPBP1"
29652,"220367_s_at","SAP130"
29653,"220368_s_at","PPP4R3A"
29654,"220369_at","PPP4R3A"
29655,"220370_s_at","USP36"
29656,"220371_s_at","SLC12A9"
29657,"220372_at","DNAJC28"
29658,"220373_at","DCHS2"
29659,"220374_at","KLHL28"
29660,"220375_s_at","PITX1-AS1"
29661,"220376_at","LRRC19"
29662,"220377_at","FAM30A"
29663,"220378_at","TCP11"
29664,"220379_at","FSCN3"
29665,"220380_at","DNASE2B"
29666,"220381_at","ARHGAP28"
29667,"220382_s_at","ARHGAP28"
29668,"220383_at","ABCG5"
29669,"220384_at","NME8"
29670,"220385_at","JPH2"
29671,"220386_s_at","EML4"
29672,"220387_s_at","ANKRD13C-DT"
29673,"220388_at","FER1L4"
29674,"220389_at","CCDC81"
29675,"220390_at","AGBL2"
29676,"220391_at","ZBTB3"
29677,"220392_at","EBF2"
29678,"220393_at","LGSN"
29679,"220394_at","FGF20"
29680,"220395_at","DNAJA4"
29681,"220396_at","PRO2268"
29682,"220397_at","MDM1"
29683,"220398_at","GNPTAB"
29684,"220399_at","LINC00115"
29685,"220400_at","VPS13B"
29687,"220402_at","TP53AIP1"
29688,"220403_s_at","TP53AIP1"
29689,"220404_at","ADGRG3"
29690,"220405_at","SNTG1"
29691,"220406_at","TGFB2"
29692,"220407_s_at","TGFB2"
29693,"220408_x_at","SUPT20H"
29694,"220409_at","CAMSAP1"
29695,"220410_s_at","CAMSAP1"
29696,"220411_x_at","PODNL1"
29697,"220412_x_at","KCNK7"
29698,"220413_at","SLC39A2"
29699,"220414_at","CALML5"
29700,"220415_at","TNNI3K"
29701,"220416_at","ATP8B4"
29702,"220417_s_at","THAP4"
29703,"220418_at","UBASH3A"
29704,"220419_s_at","USP25"
29705,"220420_at","LMAN1L"
29706,"220421_at","BTNL8"
29707,"220422_at","UBQLN3"
29708,"220423_at","PLA2G2D"
29709,"220424_at","NPHS2"
29710,"220425_x_at","ROPN1"
29711,"220426_at","FNDC11"
29712,"220427_at","OBSCN"
29713,"220428_at","CD207"
29714,"220429_at","NDST3"
29715,"220430_at","FAM110D"
29716,"220431_at","TMPRSS11E"
29717,"220432_s_at","CYP39A1"
29718,"220433_at","PRRG3"
29719,"220434_at","COQ8B"
29720,"220435_at","SLC30A10"
29721,"220436_at","CNTNAP3P2"
29722,"220437_at","ANGPTL8"
29723,"220438_at","QPCTL"
29724,"220439_at","RIN3"
29725,"220440_at","LGALS13"
29726,"220441_at","DNAJC22"
29727,"220442_at","GALNT4"
29728,"220443_s_at","VAX2"
29729,"220444_at","ZNF557"
29730,"220445_s_at","CSAG3"
29731,"220446_s_at","CHST4"
29732,"220447_at","HRH3"
29733,"220448_at","KCNK12"
29734,"220449_at","LINC01260"
29736,"220451_s_at","BIRC7"
29738,"220453_at","SLC66A1"
29739,"220454_s_at","SEMA6A"
29740,"220455_at","SLC16A8"
29741,"220456_at","SPTLC3"
29742,"220457_at","SAMD4B"
29744,"220459_at","MCM3AP-AS1"
29745,"220460_at","SLCO1C1"
29746,"220461_at","PCNX2"
29747,"220462_at","CSRNP3"
29748,"220463_at","TRPM3"
29749,"220464_at","MCF2L"
29750,"220465_at","CEBPA-DT"
29751,"220466_at","CCDC15"
29753,"220468_at","ARL14"
29754,"220469_at","COPE"
29755,"220470_at","BET1L"
29756,"220471_s_at","MYCT1"
29757,"220472_at","ZCCHC4"
29758,"220473_s_at","ZCCHC4"
29759,"220474_at","SLC25A21"
29760,"220475_at","SLC28A3"
29761,"220476_s_at","INKA2"
29762,"220477_s_at","TMEM230"
29763,"220478_at","APOL5"
29764,"220479_at","CPS1-IT1"
29765,"220480_at","HAND2"
29766,"220481_at","GPR75"
29767,"220482_s_at","SERGEF"
29768,"220483_s_at","RNF19A"
29769,"220484_at","MCOLN3"
29770,"220485_s_at","SIRPG"
29771,"220486_x_at","TMEM164"
29772,"220487_at","SNTG2"
29773,"220488_s_at","BCAS3"
29774,"220489_s_at","SERINC2"
29775,"220490_at","SERINC2"
29776,"220491_at","HAMP"
29777,"220492_s_at","OTOF"
29778,"220493_at","DMRT1"
29780,"220495_s_at","TXNDC15"
29781,"220496_at","CLEC1B"
29782,"220497_at","ZNF214"
29783,"220498_at","ACTL7B"
29784,"220499_at","FNDC8"
29785,"220500_s_at","RABL2A"
29786,"220501_at","ACTL7A"
29787,"220502_s_at","SLC13A1"
29788,"220503_at","SLC13A1"
29789,"220504_at","KERA"
29790,"220505_at","CDKN2A-AS1"
29791,"220506_at","GUCY1B2"
29792,"220507_s_at","UPB1"
29793,"220508_at","CCT8L2"
29794,"220509_at","RBM26"
29795,"220510_at","RHBG"
29796,"220511_s_at","DLC1"
29797,"220512_at","DLC1"
29798,"220513_at","KHDC1"
29800,"220515_at","DUSP21"
29801,"220516_at","ZSCAN2"
29802,"220517_at","VPS13C"
29803,"220518_at","ABI3BP"
29804,"220519_s_at","LIM2"
29805,"220520_s_at","NUP62CL"
29806,"220521_s_at","ATG16L1"
29807,"220522_at","CRB1"
29808,"220523_at","EFHC2"
29809,"220524_at","EPB41L4B"
29810,"220525_s_at","AUP1"
29811,"220526_s_at","MRPL20"
29812,"220527_at","MRPL20"
29813,"220528_at","VNN3P"
29817,"220532_s_at","TMEM176B"
29818,"220533_at","LOC105376204"
29819,"220534_at","TRIM48"
29820,"220535_at","FAM90A1"
29821,"220536_at","VRTN"
29822,"220537_at","MTMR8"
29823,"220538_at","ADM2"
29824,"220539_at","CFAP46"
29825,"220540_at","KCNK15"
29826,"220541_at","MMP26"
29827,"220542_s_at","BPIFA1"
29828,"220543_at","C21orf62"
29829,"220544_at","TSKS"
29830,"220545_s_at","TSKS"
29831,"220546_at","KMT2A"
29832,"220547_s_at","SHLD2"
29833,"220548_at","PKDREJ"
29834,"220549_at","RAD54B"
29835,"220550_at","FBXO4"
29836,"220551_at","SLC17A6"
29837,"220552_at","TRPC5"
29838,"220553_s_at","PRPF39"
29839,"220554_at","SLC22A7"
29840,"220555_s_at","PDZD7"
29841,"220556_at","ATP1B4"
29842,"220557_s_at","PACS1"
29843,"220558_x_at","TSPAN32"
29844,"220559_at","EN1"
29845,"220560_at","C11orf21"
29846,"220561_at","IGF2-AS"
29847,"220562_at","CYP2W1"
29848,"220563_s_at","SHANK1"
29849,"220564_at","RNLS"
29850,"220565_at","CCR10"
29851,"220566_at","PIK3R5"
29852,"220567_at","IKZF2"
29855,"220570_at","RETN"
29856,"220571_at","PRDM11"
29857,"220572_at","ANKRD42-DT"
29858,"220573_at","KLK14"
29859,"220574_at","SEMA6D"
29860,"220575_at","FAM106A"
29861,"220576_at","PGAP1"
29862,"220577_at","GVINP1"
29863,"220578_at","ADAMTSL4"
29865,"220580_at","BICC1"
29866,"220581_at","CCDC170"
29869,"220584_at","PRR36"
29870,"220585_at","HKDC1"
29871,"220586_at","CHD9"
29872,"220587_s_at","MLST8"
29873,"220588_at","BCAS4"
29874,"220589_s_at","ITFG2"
29875,"220590_at","ITFG2"
29876,"220591_s_at","EFHC2"
29877,"220592_at","CCDC40"
29878,"220593_s_at","CCDC40"
29879,"220594_at","OGT"
29880,"220595_at","PDZRN4"
29881,"220596_at","GPATCH4"
29882,"220597_s_at","ARL6IP4"
29883,"220598_at","CARD14"
29884,"220599_s_at","CARD14"
29885,"220600_at","ELP6"
29886,"220601_at","PHAF1"
29887,"220602_s_at","GOLGA2P10"
29888,"220603_s_at","MCTP2"
29889,"220604_x_at","FTCD"
29890,"220605_s_at","SIRT2"
29891,"220606_s_at","ADPRM"
29892,"220607_x_at","NELFCD"
29893,"220608_s_at","ZNF770"
29894,"220609_at","SIMC1P1"
29895,"220610_s_at","LRRFIP2"
29896,"220611_at","DAB1"
29898,"220613_s_at","SYTL2"
29899,"220614_s_at","ADGB"
29900,"220615_s_at","FAR2"
29901,"220616_at","ZNF384"
29902,"220617_s_at","ZNF532"
29903,"220618_s_at","ZCWPW1"
29904,"220619_at","CHD7"
29905,"220620_at","CRCT1"
29906,"220621_at","FOXE3"
29907,"220622_at","LRRC31"
29908,"220623_s_at","TSGA10"
29909,"220624_s_at","ELF5"
29910,"220625_s_at","ELF5"
29911,"220626_at","SERPINA10"
29912,"220627_at","CST8"
29913,"220628_s_at","SDK2"
29914,"220629_at","KCNQ1DN"
29915,"220630_s_at","CHIA"
29916,"220631_at","OSGEPL1"
29917,"220632_s_at","POMT2"
29918,"220633_s_at","HP1BP3"
29919,"220634_at","TBX4"
29920,"220635_at","PSORS1C2"
29921,"220636_at","DNAI2"
29922,"220637_at","FAM124B"
29923,"220638_s_at","CBLC"
29924,"220639_at","TM4SF20"
29925,"220640_at","CSNK1G1"
29926,"220641_at","NOX5"
29927,"220642_x_at","GPR89B"
29928,"220643_s_at","FAIM"
29930,"220645_at","NXPE4"
29931,"220646_s_at","KLRF1"
29932,"220647_s_at","COA4"
29933,"220648_at","ADARB2"
29934,"220649_at","AGBL3"
29935,"220650_s_at","SLC9A5"
29936,"220651_s_at","MCM10"
29937,"220652_at","KIF24"
29938,"220653_at","ZIM2"
29939,"220654_at","PPY2P"
29940,"220655_at","TNIP3"
29941,"220656_at","NAA16"
29942,"220657_at","KLHL11"
29943,"220658_s_at","BMAL2"
29944,"220659_s_at","TRAPPC14"
29945,"220660_at","LINC00474"
29946,"220661_s_at","ZNF692"
29947,"220662_s_at","HEYL"
29948,"220663_at","IL1RAPL1"
29949,"220664_at","SPRR2C"
29950,"220665_at","LUZP4"
29952,"220667_at","USP49"
29953,"220668_s_at","DNMT3B"
29954,"220669_at","OTUD4"
29956,"220671_at","NOCT"
29957,"220672_at","PPP4R4"
29958,"220673_s_at","PPP4R4"
29959,"220674_at","CD22"
29960,"220675_s_at","PNPLA3"
29961,"220676_at","ADAMTS8"
29962,"220677_s_at","ADAMTS8"
29963,"220678_at","FLJ20712"
29964,"220679_s_at","CDH7"
29965,"220680_at","RAVER2"
29966,"220681_at","PRR34"
29967,"220682_s_at","KLHL5"
29968,"220683_at","RDH8"
29969,"220684_at","TBX21"
29970,"220685_at","FAM120C"
29971,"220686_s_at","PIWIL2"
29972,"220687_at","LOC101927550"
29973,"220688_s_at","MRTO4"
29974,"220689_at","NODAL"
29975,"220690_s_at","DHRS7B"
29977,"220692_at","RASA4"
29978,"220693_at","CCDC82"
29979,"220694_at","ASAP1-IT1"
29983,"220698_at","LINC01711"
29984,"220699_s_at","KIF2A"
29987,"220702_at","TLK1"
29988,"220703_at","IDI2-AS1"
29989,"220704_at","IKZF1"
29990,"220705_s_at","ADAMTS7"
29991,"220706_at","ADAMTS7"
29992,"220707_s_at","FOXRED2"
29994,"220709_at","ZNF556"
29995,"220710_at","ANP32A-IT1"
29998,"220713_at","DENND6B"
29999,"220714_at","PRDM14"
30001,"220716_at","GNL3LP1"
30002,"220717_at","ADAMTS20"
30003,"220718_at","HEXA-AS1"
30005,"220720_x_at","MZT2B"
30006,"220721_at","ZNF614"
30007,"220722_s_at","SLC5A7"
30008,"220723_s_at","CWH43"
30009,"220724_at","CWH43"
30010,"220725_x_at","DNAH3"
30012,"220727_at","KCNK10"
30015,"220730_at","ZNF778"
30016,"220731_s_at","NECAP2"
30017,"220732_at","PREX2"
30018,"220733_at","SLC26A1"
30019,"220734_s_at","CPTP"
30020,"220735_s_at","SENP7"
30021,"220736_at","SLC19A3"
30022,"220737_at","RPS6KA6"
30023,"220738_s_at","RPS6KA6"
30024,"220739_s_at","CNNM3"
30025,"220740_s_at","SLC12A6"
30026,"220741_s_at","PPA2"
30027,"220742_s_at","NGLY1"
30028,"220743_at","HAPSTR1"
30029,"220744_s_at","IFT122"
30030,"220745_at","IL19"
30031,"220746_s_at","UIMC1"
30032,"220747_at","LINC00652"
30033,"220748_s_at","ZNF580"
30034,"220749_at","CCDC7"
30035,"220750_s_at","P3H1"
30036,"220751_s_at","FAXDC2"
30037,"220752_at","PBX3-DT"
30038,"220753_s_at","CRYL1"
30039,"220754_at","ARMC9"
30040,"220755_s_at","SNHG32"
30041,"220756_s_at","SLC52A1"
30042,"220757_s_at","UBXN6"
30043,"220758_s_at","ROBO4"
30044,"220759_at","EDDM3B"
30045,"220760_x_at","ZNF665"
30046,"220761_s_at","TAOK3"
30047,"220762_s_at","GNB1L"
30048,"220763_at","HSPA12A"
30049,"220764_at","PPP4R2"
30050,"220765_s_at","LIMS2"
30051,"220766_at","BTG4"
30053,"220768_s_at","CSNK1G3"
30054,"220769_s_at","DNAI4"
30055,"220770_s_at","FAM200C"
30056,"220771_at","LINC00328"
30057,"220772_at","BPESC1"
30058,"220773_s_at","GPHN"
30059,"220774_at","DYM"
30060,"220775_s_at","UEVLD"
30061,"220776_at","KCNJ14"
30062,"220777_at","KIF13A"
30063,"220778_x_at","SEMA6B"
30064,"220779_at","PADI3"
30065,"220780_at","PLA2G3"
30066,"220781_at","DELEC1"
30067,"220782_x_at","KLK12"
30068,"220783_at","MMP27"
30069,"220784_s_at","UTS2"
30070,"220785_at","UTS2"
30071,"220786_s_at","SLC38A4"
30073,"220788_s_at","RNF31"
30074,"220789_s_at","TBRG4"
30075,"220790_s_at","MS4A5"
